"","season","games","name","playerId","data.draftYear","data.playerId","data.playerName","data.roundNumber","data.overallPickNumber","data.pickInRound","data.height","data.weight","data.position"
"4377","20112012",67,"National Hockey League",8471296,2004,8471296,"Alexei Emelin",3,84,19,72,187,"D"
"4378","20122013",38,"National Hockey League",8471296,2004,8471296,"Alexei Emelin",3,84,19,72,187,"D"
"4379","20132014",59,"National Hockey League",8471296,2004,8471296,"Alexei Emelin",3,84,19,72,187,"D"
"4380","20142015",68,"National Hockey League",8471296,2004,8471296,"Alexei Emelin",3,84,19,72,187,"D"
"4381","20152016",72,"National Hockey League",8471296,2004,8471296,"Alexei Emelin",3,84,19,72,187,"D"
"4382","20162017",76,"National Hockey League",8471296,2004,8471296,"Alexei Emelin",3,84,19,72,187,"D"
"4383","20172018",76,"National Hockey League",8471296,2004,8471296,"Alexei Emelin",3,84,19,72,187,"D"
"4384","20082009",11,"National Hockey League",8471299,2004,8471299,"Peter Regin",3,87,22,74,205,"F"
"4385","20092010",75,"National Hockey League",8471299,2004,8471299,"Peter Regin",3,87,22,74,205,"F"
"4386","20102011",55,"National Hockey League",8471299,2004,8471299,"Peter Regin",3,87,22,74,205,"F"
"4387","20112012",10,"National Hockey League",8471299,2004,8471299,"Peter Regin",3,87,22,74,205,"F"
"4388","20122013",27,"National Hockey League",8471299,2004,8471299,"Peter Regin",3,87,22,74,205,"F"
"4389","20132014",44,"National Hockey League",8471299,2004,8471299,"Peter Regin",3,87,22,74,205,"F"
"4390","20132014",17,"National Hockey League",8471299,2004,8471299,"Peter Regin",3,87,22,74,205,"F"
"4391","20142015",4,"National Hockey League",8471299,2004,8471299,"Peter Regin",3,87,22,74,205,"F"
"4392","20082009",7,"National Hockey League",8471302,2004,8471302,"Justin Pogge",3,90,25,75,204,"G"
"4393","20062007",22,"National Hockey League",8471303,2004,8471303,"Alexander Edler",3,91,26,75,215,"D"
"4394","20072008",75,"National Hockey League",8471303,2004,8471303,"Alexander Edler",3,91,26,75,215,"D"
"4395","20082009",80,"National Hockey League",8471303,2004,8471303,"Alexander Edler",3,91,26,75,215,"D"
"4396","20092010",76,"National Hockey League",8471303,2004,8471303,"Alexander Edler",3,91,26,75,215,"D"
"4397","20102011",51,"National Hockey League",8471303,2004,8471303,"Alexander Edler",3,91,26,75,215,"D"
"4398","20112012",82,"National Hockey League",8471303,2004,8471303,"Alexander Edler",3,91,26,75,215,"D"
"4399","20122013",45,"National Hockey League",8471303,2004,8471303,"Alexander Edler",3,91,26,75,215,"D"
"4400","20132014",63,"National Hockey League",8471303,2004,8471303,"Alexander Edler",3,91,26,75,215,"D"
"4401","20142015",74,"National Hockey League",8471303,2004,8471303,"Alexander Edler",3,91,26,75,215,"D"
"4402","20152016",52,"National Hockey League",8471303,2004,8471303,"Alexander Edler",3,91,26,75,215,"D"
"4403","20162017",68,"National Hockey League",8471303,2004,8471303,"Alexander Edler",3,91,26,75,215,"D"
"4404","20172018",70,"National Hockey League",8471303,2004,8471303,"Alexander Edler",3,91,26,75,215,"D"
"4405","20182019",56,"National Hockey League",8471303,2004,8471303,"Alexander Edler",3,91,26,75,215,"D"
"4406","20192020",59,"National Hockey League",8471303,2004,8471303,"Alexander Edler",3,91,26,75,215,"D"
"4407","20202021",52,"National Hockey League",8471303,2004,8471303,"Alexander Edler",3,91,26,75,215,"D"
"4408","20212022",41,"National Hockey League",8471303,2004,8471303,"Alexander Edler",3,91,26,75,215,"D"
"4409","20222023",52,"National Hockey League",8471303,2004,8471303,"Alexander Edler",3,91,26,75,215,"D"
"4410","20072008",1,"National Hockey League",8471457,2004,8471457,"Gregory Stewart",8,246,19,74,202,"LW"
"4411","20082009",20,"National Hockey League",8471457,2004,8471457,"Gregory Stewart",8,246,19,74,202,"LW"
"4412","20092010",5,"National Hockey League",8471457,2004,8471457,"Gregory Stewart",8,246,19,74,202,"LW"
"4413","20062007",4,"National Hockey League",8471452,2004,8471452,"Mike Card",8,241,14,73,201,"D"
"4414","20082009",6,"National Hockey League",8471750,2005,8471750,"Ben Bishop",3,85,24,79,215,"G"
"4415","20102011",7,"National Hockey League",8471750,2005,8471750,"Ben Bishop",3,85,24,79,215,"G"
"4416","20112012",10,"National Hockey League",8471750,2005,8471750,"Ben Bishop",3,85,24,79,215,"G"
"4417","20122013",13,"National Hockey League",8471750,2005,8471750,"Ben Bishop",3,85,24,79,215,"G"
"4418","20122013",9,"National Hockey League",8471750,2005,8471750,"Ben Bishop",3,85,24,79,215,"G"
"4419","20132014",63,"National Hockey League",8471750,2005,8471750,"Ben Bishop",3,85,24,79,215,"G"
"4420","20142015",62,"National Hockey League",8471750,2005,8471750,"Ben Bishop",3,85,24,79,215,"G"
"4421","20152016",61,"National Hockey League",8471750,2005,8471750,"Ben Bishop",3,85,24,79,215,"G"
"4422","20162017",32,"National Hockey League",8471750,2005,8471750,"Ben Bishop",3,85,24,79,215,"G"
"4423","20162017",7,"National Hockey League",8471750,2005,8471750,"Ben Bishop",3,85,24,79,215,"G"
"4424","20172018",53,"National Hockey League",8471750,2005,8471750,"Ben Bishop",3,85,24,79,215,"G"
"4425","20182019",46,"National Hockey League",8471750,2005,8471750,"Ben Bishop",3,85,24,79,215,"G"
"4426","20192020",44,"National Hockey League",8471750,2005,8471750,"Ben Bishop",3,85,24,79,215,"G"
"4427","20072008",1,"National Hockey League",8471697,2005,8471697,"Niclas Bergfors",1,23,23,72,200,"F"
"4428","20082009",8,"National Hockey League",8471697,2005,8471697,"Niclas Bergfors",1,23,23,72,200,"F"
"4429","20092010",54,"National Hockey League",8471697,2005,8471697,"Niclas Bergfors",1,23,23,72,200,"F"
"4430","20092010",27,"National Hockey League",8471697,2005,8471697,"Niclas Bergfors",1,23,23,72,200,"F"
"4431","20102011",52,"National Hockey League",8471697,2005,8471697,"Niclas Bergfors",1,23,23,72,200,"F"
"4432","20102011",20,"National Hockey League",8471697,2005,8471697,"Niclas Bergfors",1,23,23,72,200,"F"
"4433","20112012",11,"National Hockey League",8471697,2005,8471697,"Niclas Bergfors",1,23,23,72,200,"F"
"4434","20082009",57,"National Hockey League",8471698,2005,8471698,"T.J. Oshie",1,24,24,71,195,"C"
"4435","20092010",76,"National Hockey League",8471698,2005,8471698,"T.J. Oshie",1,24,24,71,195,"C"
"4436","20102011",49,"National Hockey League",8471698,2005,8471698,"T.J. Oshie",1,24,24,71,195,"C"
"4437","20112012",80,"National Hockey League",8471698,2005,8471698,"T.J. Oshie",1,24,24,71,195,"C"
"4438","20122013",30,"National Hockey League",8471698,2005,8471698,"T.J. Oshie",1,24,24,71,195,"C"
"4439","20132014",79,"National Hockey League",8471698,2005,8471698,"T.J. Oshie",1,24,24,71,195,"C"
"4440","20142015",72,"National Hockey League",8471698,2005,8471698,"T.J. Oshie",1,24,24,71,195,"C"
"4441","20152016",80,"National Hockey League",8471698,2005,8471698,"T.J. Oshie",1,24,24,71,195,"C"
"4442","20162017",68,"National Hockey League",8471698,2005,8471698,"T.J. Oshie",1,24,24,71,195,"C"
"4443","20172018",74,"National Hockey League",8471698,2005,8471698,"T.J. Oshie",1,24,24,71,195,"C"
"4444","20182019",69,"National Hockey League",8471698,2005,8471698,"T.J. Oshie",1,24,24,71,195,"C"
"4445","20192020",69,"National Hockey League",8471698,2005,8471698,"T.J. Oshie",1,24,24,71,195,"C"
"4446","20202021",53,"National Hockey League",8471698,2005,8471698,"T.J. Oshie",1,24,24,71,195,"C"
"4447","20212022",44,"National Hockey League",8471698,2005,8471698,"T.J. Oshie",1,24,24,71,195,"C"
"4448","20222023",45,"National Hockey League",8471698,2005,8471698,"T.J. Oshie",1,24,24,71,195,"C"
"4449","20082009",47,"National Hockey League",8471761,2005,8471761,"Chris Butler",4,96,5,73,200,"D"
"4450","20092010",59,"National Hockey League",8471761,2005,8471761,"Chris Butler",4,96,5,73,200,"D"
"4451","20102011",49,"National Hockey League",8471761,2005,8471761,"Chris Butler",4,96,5,73,200,"D"
"4452","20112012",68,"National Hockey League",8471761,2005,8471761,"Chris Butler",4,96,5,73,200,"D"
"4453","20122013",44,"National Hockey League",8471761,2005,8471761,"Chris Butler",4,96,5,73,200,"D"
"4454","20132014",82,"National Hockey League",8471761,2005,8471761,"Chris Butler",4,96,5,73,200,"D"
"4455","20142015",33,"National Hockey League",8471761,2005,8471761,"Chris Butler",4,96,5,73,200,"D"
"4456","20152016",5,"National Hockey League",8471761,2005,8471761,"Chris Butler",4,96,5,73,200,"D"
"4457","20162017",1,"National Hockey League",8471761,2005,8471761,"Chris Butler",4,96,5,73,200,"D"
"4458","20172018",6,"National Hockey League",8471761,2005,8471761,"Chris Butler",4,96,5,73,200,"D"
"4459","20182019",13,"National Hockey League",8471761,2005,8471761,"Chris Butler",4,96,5,73,200,"D"
"4460","20062007",20,"National Hockey League",8471767,2005,8471767,"Blair Jones",4,102,11,74,216,"C"
"4461","20072008",4,"National Hockey League",8471767,2005,8471767,"Blair Jones",4,102,11,74,216,"C"
"4462","20092010",14,"National Hockey League",8471767,2005,8471767,"Blair Jones",4,102,11,74,216,"C"
"4463","20102011",18,"National Hockey League",8471767,2005,8471767,"Blair Jones",4,102,11,74,216,"C"
"4464","20112012",22,"National Hockey League",8471767,2005,8471767,"Blair Jones",4,102,11,74,216,"C"
"4465","20112012",21,"National Hockey League",8471767,2005,8471767,"Blair Jones",4,102,11,74,216,"C"
"4466","20122013",15,"National Hockey League",8471767,2005,8471767,"Blair Jones",4,102,11,74,216,"C"
"4467","20132014",14,"National Hockey League",8471767,2005,8471767,"Blair Jones",4,102,11,74,216,"C"
"4468","20142015",4,"National Hockey League",8471767,2005,8471767,"Blair Jones",4,102,11,74,216,"C"
"4469","20072008",2,"National Hockey League",8471778,2005,8471778,"Jordan Lavallee-Smotherman",4,116,25,75,225,"LW"
"4470","20082009",2,"National Hockey League",8471778,2005,8471778,"Jordan Lavallee-Smotherman",4,116,25,75,225,"LW"
"4471","20072008",12,"National Hockey League",8471408,2004,8471408,"Petri Kontiola",7,196,3,72,204,"F"
"4472","20062007",2,"National Hockey League",8471403,2004,8471403,"Karri Ramo",6,191,28,72,215,"G"
"4473","20072008",22,"National Hockey League",8471403,2004,8471403,"Karri Ramo",6,191,28,72,215,"G"
"4474","20082009",24,"National Hockey League",8471403,2004,8471403,"Karri Ramo",6,191,28,72,215,"G"
"4475","20132014",40,"National Hockey League",8471403,2004,8471403,"Karri Ramo",6,191,28,72,215,"G"
"4476","20142015",34,"National Hockey League",8471403,2004,8471403,"Karri Ramo",6,191,28,72,215,"G"
"4477","20152016",37,"National Hockey League",8471403,2004,8471403,"Karri Ramo",6,191,28,72,215,"G"
"4478","20112012",60,"National Hockey League",8471402,2004,8471402,"Lennart Petrell",6,190,27,75,198,"F"
"4479","20122013",35,"National Hockey League",8471402,2004,8471402,"Lennart Petrell",6,190,27,75,198,"F"
"4480","20082009",12,"National Hockey League",8471413,2004,8471413,"Mike Vernace",7,201,8,72,216,"D"
"4481","20102011",10,"National Hockey League",8471413,2004,8471413,"Mike Vernace",7,201,8,72,216,"D"
"4482","20062007",3,"National Hockey League",8471419,2004,8471419,"Mark Mancari",7,207,14,75,225,"RW"
"4483","20082009",7,"National Hockey League",8471419,2004,8471419,"Mark Mancari",7,207,14,75,225,"RW"
"4484","20092010",6,"National Hockey League",8471419,2004,8471419,"Mark Mancari",7,207,14,75,225,"RW"
"4485","20102011",20,"National Hockey League",8471419,2004,8471419,"Mark Mancari",7,207,14,75,225,"RW"
"4486","20112012",6,"National Hockey League",8471419,2004,8471419,"Mark Mancari",7,207,14,75,225,"RW"
"4487","20092010",2,"National Hockey League",8471418,2004,8471418,"Anton Khudobin",7,206,13,71,203,"G"
"4488","20102011",4,"National Hockey League",8471418,2004,8471418,"Anton Khudobin",7,206,13,71,203,"G"
"4489","20112012",1,"National Hockey League",8471418,2004,8471418,"Anton Khudobin",7,206,13,71,203,"G"
"4490","20122013",14,"National Hockey League",8471418,2004,8471418,"Anton Khudobin",7,206,13,71,203,"G"
"4491","20132014",36,"National Hockey League",8471418,2004,8471418,"Anton Khudobin",7,206,13,71,203,"G"
"4492","20142015",34,"National Hockey League",8471418,2004,8471418,"Anton Khudobin",7,206,13,71,203,"G"
"4493","20152016",9,"National Hockey League",8471418,2004,8471418,"Anton Khudobin",7,206,13,71,203,"G"
"4494","20162017",16,"National Hockey League",8471418,2004,8471418,"Anton Khudobin",7,206,13,71,203,"G"
"4495","20172018",31,"National Hockey League",8471418,2004,8471418,"Anton Khudobin",7,206,13,71,203,"G"
"4496","20182019",41,"National Hockey League",8471418,2004,8471418,"Anton Khudobin",7,206,13,71,203,"G"
"4497","20192020",30,"National Hockey League",8471418,2004,8471418,"Anton Khudobin",7,206,13,71,203,"G"
"4498","20202021",32,"National Hockey League",8471418,2004,8471418,"Anton Khudobin",7,206,13,71,203,"G"
"4499","20212022",9,"National Hockey League",8471418,2004,8471418,"Anton Khudobin",7,206,13,71,203,"G"
"4500","20062007",10,"National Hockey League",8471426,2004,8471426,"Troy Brouwer",7,214,21,74,214,"RW"
"4501","20072008",2,"National Hockey League",8471426,2004,8471426,"Troy Brouwer",7,214,21,74,214,"RW"
"4502","20082009",69,"National Hockey League",8471426,2004,8471426,"Troy Brouwer",7,214,21,74,214,"RW"
"4503","20092010",78,"National Hockey League",8471426,2004,8471426,"Troy Brouwer",7,214,21,74,214,"RW"
"4504","20102011",79,"National Hockey League",8471426,2004,8471426,"Troy Brouwer",7,214,21,74,214,"RW"
"4505","20112012",82,"National Hockey League",8471426,2004,8471426,"Troy Brouwer",7,214,21,74,214,"RW"
"4506","20122013",47,"National Hockey League",8471426,2004,8471426,"Troy Brouwer",7,214,21,74,214,"RW"
"4507","20132014",82,"National Hockey League",8471426,2004,8471426,"Troy Brouwer",7,214,21,74,214,"RW"
"4508","20142015",82,"National Hockey League",8471426,2004,8471426,"Troy Brouwer",7,214,21,74,214,"RW"
"4509","20152016",82,"National Hockey League",8471426,2004,8471426,"Troy Brouwer",7,214,21,74,214,"RW"
"4510","20162017",74,"National Hockey League",8471426,2004,8471426,"Troy Brouwer",7,214,21,74,214,"RW"
"4511","20172018",76,"National Hockey League",8471426,2004,8471426,"Troy Brouwer",7,214,21,74,214,"RW"
"4512","20182019",75,"National Hockey League",8471426,2004,8471426,"Troy Brouwer",7,214,21,74,214,"RW"
"4513","20192020",13,"National Hockey League",8471426,2004,8471426,"Troy Brouwer",7,214,21,74,214,"RW"
"4514","20092010",3,"National Hockey League",8471429,2004,8471429,"Tyler Eckford",7,217,24,73,205,"D"
"4515","20102011",4,"National Hockey League",8471429,2004,8471429,"Tyler Eckford",7,217,24,73,205,"D"
"4516","20082009",8,"National Hockey League",8471428,2004,8471428,"Pierre-Luc Letourneau-Leblond",7,216,23,74,215,"LW"
"4517","20092010",27,"National Hockey League",8471428,2004,8471428,"Pierre-Luc Letourneau-Leblond",7,216,23,74,215,"LW"
"4518","20102011",2,"National Hockey League",8471428,2004,8471428,"Pierre-Luc Letourneau-Leblond",7,216,23,74,215,"LW"
"4519","20112012",3,"National Hockey League",8471428,2004,8471428,"Pierre-Luc Letourneau-Leblond",7,216,23,74,215,"LW"
"4520","20132014",1,"National Hockey League",8471428,2004,8471428,"Pierre-Luc Letourneau-Leblond",7,216,23,74,215,"LW"
"4521","20052006",48,"National Hockey League",8468309,2004,8468309,"Mark Streit",9,262,4,71,202,"D"
"4522","20062007",76,"National Hockey League",8468309,2004,8468309,"Mark Streit",9,262,4,71,202,"D"
"4523","20072008",81,"National Hockey League",8468309,2004,8468309,"Mark Streit",9,262,4,71,202,"D"
"4524","20082009",74,"National Hockey League",8468309,2004,8468309,"Mark Streit",9,262,4,71,202,"D"
"4525","20092010",82,"National Hockey League",8468309,2004,8468309,"Mark Streit",9,262,4,71,202,"D"
"4526","20112012",82,"National Hockey League",8468309,2004,8468309,"Mark Streit",9,262,4,71,202,"D"
"4527","20122013",48,"National Hockey League",8468309,2004,8468309,"Mark Streit",9,262,4,71,202,"D"
"4528","20132014",82,"National Hockey League",8468309,2004,8468309,"Mark Streit",9,262,4,71,202,"D"
