team...1,season,name,team...4,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penaltyMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penaltyMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
L.A,2011,L.A,L.A,Team Level,4on5,82,0.11,0.09,0.1,29429,47.85,5.23,2.63,6.47,1.31,13.83,34.53,5.23,5.23,5.23,53,11,9,73,8,1,0,5,0,13,37,45,56,14,37,267,145,51,81,39,15,10,1.14,1.69,2.41,2,3,3,73,64,64,78,0.6,0.04,0,5.83,5.83,5.83,400.56,44.16,36,82.99,13.43,252.47,134.94,40.32,44.16,40.32,392,172,165,729,34,26,3,101,15,207,181,358,530,30,75,256,60,19,87,417,95,52,9.85,10.87,23.44,6,8,20,729,564,564,6,9.22,5.21,5.83,47.55,47.55,44.73
L.A,2011,L.A,L.A,Team Level,5on4,82,0.93,0.9,0.89,26662,362.18,42.09,31.83,77.88,11.96,227.78,122.46,40.68,42.09,40.68,328,186,179,693,38,35,15,83,10,195,153,290,476,22,47,247,77,10,92,380,90,44,8.97,11.18,21.95,5,7,26,693,514,514,14,8,11.2,11.23,38.87,38.87,37.74,43.52,3.37,1.76,5.96,1.25,12.23,38.43,3.29,3.37,3.29,46,17,13,76,2,1,1,5,1,14,40,44,61,22,47,253,100,49,51,49,10,4,1.29,1.07,1.02,1,0,1,76,63,63,46,0.4,0.27,0.27,3.5,3.5,3.49
MIN,2011,MIN,MIN,Team Level,other,82,0.46,0.45,0.45,12248,147.97,25.01,10.21,28.36,4.84,77.73,56.83,22.96,25.01,22.96,146,57,85,288,24,10,6,27,3,78,61,122,179,16,43,179,55,30,33,124,43,36,3.68,5.46,15.87,2,9,13,288,203,203,15,2.96,4.6,4.6,23.38,23.38,22.51,182.46,29.77,11.54,35.58,6.05,94.75,75.31,28.4,29.77,28.4,181,72,94,347,25,10,2,33,2,91,92,156,228,21,45,179,55,31,25,153,63,37,4.81,8.19,16.77,3,5,17,347,253,253,17,3.35,3.46,3.57,29.55,29.55,28.43
MIN,2011,MIN,MIN,Team Level,all,82,0.47,0.45,0.45,301838,2187.51,204.82,151.59,490.03,71.19,1200.31,894.07,196.71,204.12,196.03,2174,838,1037,4049,166,161,37,459,77,952,1197,2008,2846,367,916,2461,1771,561,505,2209,605,198,63.62,73.37,67.82,46,61,59,4005,3012,2991.3,296,33.58,37.84,38.25,200.16,199.31,195.22,2624.68,227.48,179.33,595.95,85.05,1481.71,1100.49,220.04,228.47,221.06,2571,1099,1347,5017,217,188,43,641,79,1237,1308,2354,3453,348,873,2343,1733,484,562,2834,641,195,81.03,77.83,68.62,51,93,73,5057.23,3670,3688.68,315,39.42,37.83,39.62,227.27,228.37,223.51
MIN,2011,MIN,MIN,Team Level,5on5,82,0.47,0.44,0.45,238685,1668.24,137.11,109.92,388.99,54.03,907.86,694.1,132.68,136.41,132,1655,637,802,3094,105,120,25,373,60,693,941,1550,2187,312,786,1848,1618,447,379,1725,457,110,50.84,55.57,30.7,39,41,25,3050,2292,2271.3,242,22.71,26.26,26.67,133.14,132.3,130.48,2027.24,153.7,132.08,477.64,65.46,1138.92,864.2,149.32,154.69,150.33,1979,853,1063,3895,146,141,31,520,61,936,1028,1833,2686,278,703,1691,1577,361,424,2250,468,114,64.79,56.39,32.52,41,68,37,3935.23,2832,2850.68,251,27.09,26.46,27.22,153.57,154.67,152.28
MIN,2011,MIN,MIN,Team Level,4on5,82,0.11,0.1,0.12,26828,49.89,4.64,2.34,7.31,1.38,14.45,38.88,4.62,4.64,4.62,50,19,9,78,4,1,0,8,1,14,41,46,65,14,31,235,58,65,33,51,11,7,1.31,1.37,1.97,0,1,3,78,69,69,31,0.54,0.32,0.32,4.87,4.87,4.86,363.37,39.27,33.35,75.84,12.04,232.99,121.51,37.64,39.27,37.64,361,154,178,693,42,34,9,81,15,199,144,319,473,30,76,262,33,21,73,384,92,39,10.11,11.07,18.09,7,16,19,693,515,515,9,8.44,7.42,8.35,39.37,39.37,38.03
MIN,2011,MIN,MIN,Team Level,5on4,82,0.89,0.88,0.86,24077,321.41,38.06,29.13,65.37,10.93,200.26,104.26,36.46,38.06,36.46,323,125,141,589,33,30,6,51,13,167,154,290,415,25,56,199,40,19,60,309,94,45,7.8,10.98,19.28,5,10,18,589,448,448,8,7.37,6.66,6.66,38.76,38.76,37.36,51.61,4.73,2.37,6.9,1.48,15.04,39.47,4.69,4.73,4.69,50,20,12,82,4,3,1,7,1,11,44,46,66,19,49,211,68,71,40,47,18,5,1.32,2.18,1.24,0,4,0,82,70,70,38,0.54,0.49,0.49,4.78,4.78,4.78
N.J,2011,N.J,N.J,Team Level,other,82,0.58,0.54,0.53,8775,130.76,25.65,9.01,24.91,4.76,68.73,46.94,24.29,25.65,24.29,136,44,54,234,25,6,2,28,5,60,56,111,155,8,19,124,38,16,25,99,45,36,3.19,5.53,16.93,4,4,17,234,180,180,8,2.64,2.17,2.41,25.88,25.88,24.87,115.65,18.21,7.82,22.56,3.78,62.56,45.07,17.71,18.21,17.71,130,30,43,203,25,6,1,15,2,49,63,105,135,7,12,128,39,25,11,104,37,19,3.7,4.78,9.74,7,7,11,203,160,160,4,2.1,1.11,1.11,19.2,19.2,18.8
N.J,2011,N.J,N.J,Team Level,all,82,0.53,0.51,0.51,300811,2175.11,211.96,148.62,481.05,70.56,1201.4,901.43,205.02,213,206.04,2253,762,931,3946,216,146,31,512,66,890,1185,2037,2799,316,774,2093,1676,486,632,2172,658,185,65.49,79.67,66.8,58,86,72,3968.25,3015,3029.6,305,32.92,31.55,33.76,211.11,212.14,208,2111.07,188.13,139.95,474.09,69.45,1155.74,884.64,182.61,188.23,182.69,2200,712,928,3840,205,122,27,445,72,825,1243,1995,2707,331,775,2356,1828,473,550,2155,605,152,61.71,73.48,52.95,58,95,52,3818.53,2912,2901.19,312,30.67,26.04,28.02,190.78,190.54,187.1
N.J,2011,N.J,N.J,Team Level,5on5,82,0.52,0.5,0.5,243245,1650.47,140.81,107.42,383.21,53.73,919.33,694.5,136.89,141.85,137.92,1720,579,718,3017,140,116,24,418,48,667,910,1580,2159,269,666,1577,1545,379,493,1709,488,102,53.07,58.56,29.18,46,63,31,3039.25,2299,2313.6,266,22.08,24.77,26.26,136.64,137.67,135.89,1644.06,128.61,102.95,384.6,54.39,894.15,703.29,125.46,128.7,125.53,1708,560,717,2985,146,93,22,364,58,609,998,1562,2122,279,675,1737,1675,373,429,1717,465,86,48.87,56.09,23.64,47,78,21,2963.53,2268,2257.19,264,21.13,20.2,22.33,127.4,127.17,125.77
N.J,2011,N.J,N.J,Team Level,4on5,82,0.22,0.18,0.21,24768,83.45,9.65,4.15,11.17,2.26,24.08,57.68,9.45,9.65,9.45,88,21,18,127,13,4,2,13,1,16,62,75,96,20,48,192,69,70,31,64,32,13,1.9,4.32,3.44,1,8,4,127,109,109,24,0.95,0.96,0.96,9.64,9.64,9.61,294.26,34.21,26.55,59.32,9.66,183.01,96.26,32.5,34.21,32.5,299,110,152,561,24,19,3,62,12,156,136,275,385,30,58,249,39,18,76,289,83,37,7.62,10.04,16.55,2,7,15,561,409,409,12,6.84,3.71,3.56,37.49,37.49,35.87
N.J,2011,N.J,N.J,Team Level,5on4,82,0.83,0.86,0.85,24023,310.43,35.85,28.03,61.77,9.83,189.25,102.3,34.39,35.85,34.39,309,118,141,568,38,20,3,53,12,147,157,271,389,19,41,200,24,21,83,300,93,34,7.33,11.27,17.25,7,11,20,568,427,427,7,7.24,3.65,4.13,38.95,38.95,37.63,57.1,7.11,2.62,7.62,1.61,16.02,40,6.94,7.11,6.94,63,12,16,91,10,4,1,4,0,11,46,53,65,15,30,242,75,57,34,45,20,10,1.51,2.57,3.02,2,3,5,91,75,75,32,0.6,1.02,1.02,6.69,6.69,6.67
STL,2011,STL,STL,Team Level,other,82,0.59,0.54,0.53,12316,173.03,32.06,11.27,32.69,5.34,87.03,70.61,30.65,32.06,30.65,162,77,82,321,23,8,3,27,7,80,94,139,216,13,26,160,55,44,18,143,57,39,5.57,7.47,19.01,4,5,14,321,239,239,7,3.14,3.54,3.31,31.89,31.89,31.14,151.82,22.05,10.09,30.28,4.97,77.89,62.71,21.33,22.05,21.33,155,53,62,270,17,7,4,26,5,70,83,138,191,7,14,172,60,23,28,152,27,29,5.03,3.36,13.67,1,2,14,270,208,208,16,2.75,3.05,3.05,21.75,21.75,21.47
STL,2011,STL,STL,Team Level,all,82,0.56,0.53,0.54,300129,2563.76,234.71,173.05,590.3,84.32,1428.96,1066.65,225.59,236.31,227.18,2512,1066,1143,4721,206,188,39,556,79,1149,1400,2306,3372,391,956,2336,1949,500,380,2729,617,232,77.21,76.15,81.36,69,66,71,4781.21,3578,3617.24,236,38.31,41.79,42.79,230.24,231.84,226.39,2221.75,185.98,149.02,506.19,71.87,1222.54,936.38,180.76,184.86,179.69,2190,882,1120,4192,155,135,26,474,64,974,1270,2035,2917,380,915,2297,1740,444,532,2387,519,166,66.22,62.45,57.3,52,51,52,4139.36,3072,3038.85,340,32.94,31.3,32.08,186.84,185.66,182.88
STL,2011,STL,STL,Team Level,5on5,82,0.54,0.53,0.54,236199,1966.98,149.91,126.68,472.01,65.12,1094.28,831.01,145.85,151.5,147.43,1937,802,857,3596,137,148,29,448,63,850,1093,1800,2602,329,826,1721,1769,369,295,2148,470,121,59.9,57.56,32.44,59,45,33,3656.21,2739,2778.24,196,26.06,29.33,30.16,145.81,147.4,145.58,1682.61,126.08,106.53,397.2,54.1,918.93,717.16,122.99,124.96,121.91,1664,656,854,3174,102,92,15,387,45,723,971,1562,2218,323,789,1666,1558,356,409,1817,407,96,51.21,48.74,26.13,44,39,19,3121.36,2320,2286.85,278,21.92,20.64,21.71,126.28,125.11,123.62
STL,2011,STL,STL,Team Level,4on5,82,0.18,0.12,0.15,27085,60.92,7.49,2.96,8.29,1.78,17.76,45.71,7.43,7.49,7.43,68,16,10,94,6,2,0,8,2,14,52,62,78,13,26,243,85,67,31,56,15,13,1.69,1.93,3.86,0,3,3,94,84,84,25,0.67,0.65,1.03,7.14,7.14,7.13,344.53,34.38,30.57,73.34,11.6,213.74,120.35,32.98,34.38,32.98,327,157,186,670,33,36,7,57,13,168,177,294,451,31,60,228,42,12,60,373,73,38,8.89,8.89,16.61,7,8,18,670,484,484,14,7.85,7.6,7.32,34.91,34.91,33.92
STL,2011,STL,STL,Team Level,5on4,82,0.93,0.9,0.9,24529,362.82,45.26,32.13,77.31,12.08,229.9,119.32,41.67,45.26,41.67,345,171,194,710,40,30,7,73,7,205,161,305,476,36,78,212,40,20,36,382,75,59,10.04,9.18,26.04,6,13,21,710,516,516,8,8.44,8.27,8.29,45.41,45.41,42.54,42.79,3.46,1.84,5.37,1.2,11.99,36.16,3.45,3.46,3.45,44,16,18,78,3,0,0,4,1,13,39,41,57,19,52,231,80,53,35,45,12,3,1.09,1.47,0.9,0,2,1,78,60,60,32,0.43,0,0,3.89,3.89,3.88
DET,2011,DET,DET,Team Level,other,82,0.5,0.53,0.52,8785,142.42,20.74,9.62,27.37,4.53,75.94,56.81,20.31,20.74,20.31,148,47,58,253,15,6,2,32,4,67,71,133,180,8,16,153,43,20,23,125,48,22,4.19,5.71,10.84,2,2,11,253,195,195,10,2.76,0.99,1.28,22.22,22.22,21.86,130.07,20.57,9.03,24.44,4.35,68.67,53.93,19.47,20.57,19.47,132,49,45,226,21,7,2,31,3,65,54,111,160,12,24,119,38,29,23,107,51,23,3.91,6.18,10.47,2,5,14,226,181,181,12,2.55,2.48,2.62,20.5,20.5,20.02
DET,2011,DET,DET,Team Level,all,82,0.53,0.54,0.55,299958,2606.25,227.98,180.6,577.81,84.01,1464.54,1100.05,220.6,229.07,221.64,2638,997,1151,4786,239,143,42,599,111,1238,1305,2399,3396,303,675,2357,1612,526,582,2743,713,179,78.29,85.36,64.34,83,87,69,4813.09,3635,3647.82,298,39.64,33.01,36.34,231.29,232.27,227.7,2189.97,201.34,152.04,486.33,70.32,1205.13,916.84,193.46,201.26,193.37,2212,820,972,4004,200,132,45,484,86,933,1197,2012,2832,330,739,2212,1927,603,593,2279,577,176,66.8,70.03,64.52,53,73,74,3990.14,3032,3028.25,366,33.69,34.33,35.54,199.5,199.26,195.47
DET,2011,DET,DET,Team Level,5on5,82,0.55,0.55,0.55,237248,2003.8,158.25,130.81,460.43,63.83,1113.85,862.83,153.59,159.33,154.63,2046,744,876,3666,179,108,32,485,90,934,994,1867,2611,260,575,1717,1430,433,466,2150,536,104,63.02,63.45,31.79,73,71,35,3693.09,2790,2802.82,252,26.84,25.88,28.93,156.15,157.13,154.56,1664.44,130.52,109.15,384.73,53.2,912.84,708.56,127.7,130.44,127.62,1687,612,716,3015,124,80,27,380,74,684,957,1563,2175,282,640,1650,1743,474,474,1767,444,88,52.24,53.32,24.96,42,56,26,3001.14,2299,2295.25,301,22.46,18.47,19.53,133.45,133.22,131.48
DET,2011,DET,DET,Team Level,4on5,82,0.09,0.11,0.13,26187,50.01,4.3,2.27,6.37,1.47,14.66,41.92,4.29,4.3,4.29,56,15,10,81,1,0,0,6,0,12,52,55,70,11,22,243,108,49,30,53,14,4,1.17,1.87,1.26,0,1,0,81,71,71,28,0.53,0,0,4.82,4.82,4.81,338.52,43.92,31.02,69.76,11.25,208.08,111.99,40.16,43.92,40.16,333,143,200,676,45,41,14,67,8,172,143,288,431,19,38,203,46,23,46,357,67,52,9.51,8.56,25.85,8,8,29,676,476,476,5,8.03,12.46,12.46,39.48,39.48,37.96
DET,2011,DET,DET,Team Level,5on4,82,0.88,0.9,0.88,27738,410.02,44.7,37.91,83.63,14.19,260.08,138.49,42.41,44.7,42.41,388,191,207,786,44,29,8,76,17,225,188,344,535,24,62,244,31,24,63,415,115,49,9.91,14.33,20.45,8,13,23,786,579,579,8,9.51,6.14,6.12,48.09,48.09,46.46,56.93,6.34,2.82,7.4,1.53,15.55,42.36,6.13,6.34,6.13,60,16,11,87,10,4,2,6,1,12,43,50,66,17,37,240,100,77,50,48,15,13,1.13,1.97,3.23,1,4,5,87,76,76,48,0.66,0.93,0.93,6.06,6.06,6.01
CGY,2011,CGY,CGY,Team Level,other,82,0.39,0.41,0.39,10565,124.9,20.46,7.75,24.83,4.07,66.19,50.69,19.61,20.46,19.61,126,48,69,243,18,6,1,30,5,57,58,108,156,15,34,151,41,40,41,117,33,24,3.65,4.08,12.73,4,2,12,243,174,174,23,2.14,1.84,2.1,20.5,20.5,19.9,192.66,31.42,13.46,38.46,6.42,108.55,70.69,29.24,31.42,29.24,196,73,85,354,29,8,3,36,6,112,78,167,240,9,18,180,42,40,29,161,71,37,5.07,8.84,17.5,3,11,15,354,269,269,18,3.87,2.74,3.26,32.02,32.02,30.26
CGY,2011,CGY,CGY,Team Level,all,82,0.49,0.47,0.46,300485,2219.58,208.87,151.14,501.39,71.59,1229.14,920.86,201.44,209.54,202.11,2259,824,1120,4203,199,155,28,505,63,982,1179,2060,2884,341,815,2218,1603,612,814,2317,553,213,68.79,67.16,72.93,70,61,68,4210.66,3083,3087.99,441,33.05,34.2,37.75,204.17,204.83,201.1,2528.26,219.89,171.64,581.74,83.37,1432.11,1062.23,211.81,219.62,211.57,2529,1022,1158,4709,217,176,44,608,64,1162,1324,2312,3334,327,784,2586,1519,629,779,2766,577,208,76.43,69.35,74.12,73,74,70,4689.94,3551,3546.91,488,37.93,40.9,42.96,214.87,214.64,209.43
CGY,2011,CGY,CGY,Team Level,5on5,82,0.49,0.47,0.47,241307,1736.03,142.57,113.97,407.41,56.36,960.11,732.59,138.09,143.22,138.75,1757,656,872,3285,136,122,22,398,52,763,942,1621,2277,285,694,1674,1465,478,653,1858,429,126,55.66,52.2,34.71,58,52,26,3292.66,2413,2417.99,374,23.44,25.57,28.3,137.71,138.38,136.27,1963.35,147.88,126.03,468.7,64.19,1102.98,843.22,143.57,147.6,143.33,1969,784,891,3644,147,134,31,499,50,856,1067,1822,2606,286,697,1920,1398,487,623,2207,420,126,62.16,50.58,35.13,66,50,31,3624.94,2753,2748.91,401,25.85,29.34,31.02,142.71,142.49,140.39
CGY,2011,CGY,CGY,Team Level,4on5,82,0.11,0.11,0.12,24069,44.18,4.36,2.1,5.59,1.22,13.26,33.49,4.33,4.36,4.33,44,16,16,76,3,1,0,5,0,15,36,41,57,18,38,175,66,65,44,41,12,7,1.14,1.51,1.71,1,1,1,76,60,60,37,0.49,0.24,0.24,4.6,4.6,4.59,321.81,36.79,30.02,67.51,11.23,205.09,105.34,35.19,36.79,35.19,313,143,164,620,35,34,10,70,6,178,133,278,421,19,38,256,30,19,67,341,74,41,7.93,8.51,20.37,4,8,23,620,456,456,11,7.7,8.82,8.68,35.82,35.82,34.47
CGY,2011,CGY,CGY,Team Level,5on4,82,0.92,0.87,0.86,24544,314.47,41.49,27.32,63.57,9.95,189.59,104.09,39.41,41.49,39.41,332,104,163,599,42,26,5,72,6,147,143,290,394,23,49,218,31,29,76,301,79,56,8.35,9.36,23.78,7,6,29,599,436,436,7,6.98,6.55,7.12,41.36,41.36,40.34,50.44,3.81,2.13,7.07,1.53,15.49,42.98,3.81,3.81,3.81,51,22,18,91,6,0,0,3,2,16,46,45,67,13,31,230,49,83,60,57,12,4,1.27,1.41,1.12,0,5,1,91,73,73,58,0.5,0,0,4.31,4.31,4.31
ANA,2011,ANA,ANA,Team Level,other,82,0.45,0.5,0.47,10851,126.51,20.92,9.62,22.88,4.37,74.99,46.23,18.82,20.92,18.82,116,63,73,252,16,5,2,18,4,83,53,100,163,9,18,121,31,14,23,107,48,24,3.72,6.24,10.96,4,3,9,252,179,179,8,2.72,1.79,1.79,21.85,21.85,20.38,139.62,25.99,9.98,26.78,4.84,78.39,52.02,24.15,25.99,24.15,128,70,58,256,24,17,4,22,6,71,58,104,174,8,16,141,46,26,36,115,47,36,4.25,5.65,16.09,2,6,16,256,198,198,9,2.8,4.57,4.63,24.16,24.16,23.03
ANA,2011,ANA,ANA,Team Level,all,82,0.48,0.49,0.49,299211,2334.15,192.9,162.85,521.16,78.02,1340.99,1013.08,186.23,192.75,186.09,2292,1017,1098,4407,201,138,32,498,71,1117,1284,2091,3108,349,859,2152,1856,443,666,2613,559,137,76.08,67.58,49.24,71,69,61,4380.25,3309,3289.19,295,35.87,26.9,28.03,200.74,200.3,195.98,2434.19,211.84,168.53,549.62,80.98,1376.09,1026.95,203.33,213.1,204.57,2367,1047,1175,4589,224,202,39,530,73,1088,1297,2143,3190,334,816,2388,1851,523,677,2640,566,208,72.44,69.12,70.28,88,72,64,4623.58,3414,3440.41,327,36.87,41.07,42.68,206.03,206.95,201.87
ANA,2011,ANA,ANA,Team Level,5on5,82,0.48,0.49,0.49,237562,1780.13,128.2,115.21,412.91,58.81,1008.1,791.79,125.34,128.06,125.19,1739,776,835,3350,139,96,23,386,56,815,1023,1600,2376,296,750,1590,1689,351,523,2040,409,66,60.06,49.59,18.55,59,54,26,3323.25,2515,2495.19,249,23.58,17.86,19.2,132.57,132.13,130.56,1887.65,141.02,124.1,441.83,62.52,1055.23,813.28,136.95,142.29,138.19,1858,780,901,3539,157,152,24,433,58,812,1026,1701,2481,284,709,1774,1674,424,536,2094,432,112,58.17,53.08,29.78,80,53,24,3573.58,2638,2664.41,284,25.44,27.93,29.48,136.98,137.9,136.03
ANA,2011,ANA,ANA,Team Level,4on5,82,0.11,0.11,0.13,25714,52.14,4.92,2.3,6.19,1.48,14.52,46.59,4.91,4.92,4.91,55,21,11,87,4,0,0,8,1,13,50,51,72,21,47,206,91,66,35,54,17,5,1.17,2.31,1.44,0,4,0,87,76,76,31,0.54,0,0,5.46,5.46,5.46,356.38,39.52,31.7,74.36,12.04,227.99,121.4,37.04,39.52,37.04,333,174,203,710,42,31,11,67,9,196,162,291,465,23,49,255,50,23,78,385,69,53,8.72,8.19,22.6,6,12,24,710,507,507,11,8,8.05,7.67,39.86,39.86,37.79
ANA,2011,ANA,ANA,Team Level,5on4,82,0.88,0.9,0.88,25084,375.38,38.85,35.74,79.19,13.37,243.38,128.48,37.16,38.85,37.16,382,157,179,718,42,37,7,86,10,206,158,340,497,23,44,235,45,12,85,412,85,42,11.13,9.44,18.28,8,8,26,718,539,539,7,9.04,7.24,7.03,40.85,40.85,39.58,50.55,5.3,2.74,6.65,1.57,14.48,40.25,5.18,5.3,5.18,48,23,13,84,1,2,0,8,0,9,51,47,70,19,42,218,81,50,27,46,18,7,1.3,2.19,1.8,0,1,0,84,71,71,23,0.62,0.52,0.89,5.03,5.03,5.01
BOS,2011,BOS,BOS,Team Level,other,82,0.48,0.5,0.49,9641,145.61,24.51,9.24,28.78,4.6,74.19,59.68,22.7,24.51,22.7,155,46,71,272,22,9,2,37,5,77,51,133,179,17,51,163,39,21,19,128,44,29,4.23,5.61,14.67,5,5,12,272,201,201,7,2.64,1.64,1.64,25.51,25.51,23.86,150.88,26.91,10.57,28.9,5.14,81.72,54.77,25.35,26.91,25.35,155,53,68,276,19,11,2,32,14,58,74,136,189,13,29,150,44,20,30,117,55,36,3.76,6.6,16.55,1,5,13,276,208,208,12,3.2,2.5,2.5,27.6,27.6,26.45
BOS,2011,BOS,BOS,Team Level,all,82,0.53,0.53,0.53,299333,2604.16,224.98,169.75,591.03,84.33,1440.11,1152.79,217.91,226.31,219.22,2653,1010,1302,4965,260,149,37,624,88,1162,1380,2393,3403,363,961,2633,1778,456,538,2789,678,196,75.26,81.2,68.54,81,106,73,5000.79,3663,3685.27,265,36.99,32.68,33.63,228.35,229.46,224.97,2358.96,198.45,154.97,536.75,76.36,1306.04,1008.43,192.7,198.38,192.63,2441,840,1054,4335,199,112,24,601,65,964,1340,2242,3082,347,892,2196,1935,523,627,2521,596,164,69.75,71.62,57.07,72,71,56,4306.11,3281,3270.14,315,34.16,25.31,26.88,205.72,205.55,201.79
