team...1,season,name,team...4,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penaltyMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penaltyMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
ARI,2013,ARI,ARI,Team Level,5on4,82,0.9,0.89,0.88,25575,392.73,46.97,34.51,82.31,13.36,251.09,132.77,44.1,46.97,44.1,382,179,169,730,51,43,14,85,13,200,169,331,510,26,53,278,52,18,73,412,95,54,9.88,11.1,26,14,9,28,730,561,561,15,8.75,12.83,13.75,41.96,41.96,40.22,50.13,5.23,2.52,6.52,1.46,14.22,43.05,5.19,5.23,5.19,57,16,16,89,5,1,0,4,2,13,48,52,68,17,37,204,76,52,36,52,15,6,1.31,2.12,1.79,1,3,1,89,73,73,34,0.59,0.14,0.14,5.67,5.67,5.63
DET,2013,DET,DET,Team Level,other,82,0.52,0.5,0.5,11224,159.71,26.12,10.97,31.86,5.29,86.47,58.28,23.98,26.12,23.98,155,64,64,283,19,17,6,33,9,68,73,136,200,13,28,167,41,23,20,130,55,34,4.56,6.93,14.63,1,7,11,283,219,219,10,3.17,6.36,6.26,23.04,23.04,22.05,157.03,24.17,10.88,31.45,5.31,87.85,60.34,22.69,24.17,22.69,156,64,68,288,27,11,2,35,6,78,63,129,193,14,28,164,56,25,23,148,43,29,5.33,5.31,13.53,5,8,14,288,220,220,12,3.05,2.73,2.73,24.49,24.49,23.78
DET,2013,DET,DET,Team Level,all,82,0.51,0.51,0.51,301586,2416.97,209.69,165.34,554.14,79.26,1371.87,997.7,201.77,211.08,203.06,2456,922,982,4360,217,139,44,621,85,1051,1265,2239,3161,321,673,2487,1621,512,602,2646,540,192,76.1,65.79,67.81,75,72,70,4395.79,3378,3404.18,347,36.42,37.55,40.1,206.02,207.25,203.14,2307.07,205.16,158.19,526.41,74.17,1283.46,951.62,198.92,205.32,199.07,2402,797,1014,4213,221,158,48,576,68,974,1202,2181,2978,316,662,2413,1905,530,602,2429,588,182,68.53,71.41,65.21,70,70,81,4200.88,3199,3192.4,357,35.05,36.14,37.53,202.67,202.67,199.3
DET,2013,DET,DET,Team Level,5on5,82,0.5,0.51,0.51,236942,1830.29,136.65,118.69,437.51,60.29,1030.9,777.97,133.32,138.04,134.62,1862,700,760,3322,152,90,28,509,63,766,982,1710,2410,274,574,1825,1458,407,484,2071,394,97,60.82,47.83,28,65,53,34,3357.79,2562,2588.18,294,24.3,21.38,23.67,137.29,138.52,136.93,1741.35,135.64,112.09,413.27,55.67,961.69,737.64,132.42,135.81,132.57,1824,592,726,3142,146,112,37,450,51,715,942,1678,2270,264,555,1781,1742,399,464,1876,437,103,53.3,53.04,29.3,56,51,39,3129.88,2416,2409.4,300,23.04,24.6,26.08,132.61,132.61,131.11
DET,2013,DET,DET,Team Level,4on5,82,0.13,0.1,0.11,27532,48.65,5.88,2.53,5.88,1.3,13.37,35.04,5.75,5.88,5.75,54,10,13,77,3,3,0,5,1,7,45,51,61,12,27,231,84,48,41,32,22,10,0.91,2.5,2.48,1,2,0,77,64,64,39,0.57,0.59,0.59,5.87,5.87,5.86,362.89,40.53,32.93,75.69,11.85,220.64,119.35,39.12,40.53,39.12,373,128,211,712,43,32,8,85,9,173,159,330,458,26,53,265,33,28,74,363,94,44,8.7,11.21,20.62,7,9,27,712,501,501,5,8.42,8.27,8.19,40.76,40.76,39.63
DET,2013,DET,DET,Team Level,5on4,82,0.9,0.91,0.9,25888,378.33,41.04,33.15,78.9,12.39,241.13,126.42,38.71,41.04,38.71,385,148,145,678,43,29,10,74,12,210,165,342,490,22,44,264,38,34,57,413,69,51,9.81,8.53,22.7,8,10,25,678,533,533,4,8.39,9.22,9.59,39.82,39.82,38.29,45.8,4.81,2.29,5.99,1.32,13.29,34.29,4.68,4.81,4.68,49,13,9,71,5,3,1,6,2,8,38,44,57,12,26,203,74,78,41,42,14,6,1.19,1.85,1.76,2,2,1,71,62,62,40,0.52,0.53,0.53,4.81,4.81,4.78
STL,2013,STL,STL,Team Level,other,82,0.48,0.49,0.5,10476,142.68,23.26,9.41,28.33,4.68,73.86,60.45,22.09,23.26,22.09,142,58,62,262,26,8,2,27,4,59,76,116,174,17,34,157,37,27,14,116,54,30,4.41,6.2,12.65,4,5,17,262,200,200,7,2.67,2.33,2.33,23.61,23.61,22.6,147.4,25.16,9.89,28.08,4.55,76.34,54.98,24.14,25.16,24.14,147,52,77,276,18,7,1,30,4,69,71,129,181,14,28,145,42,26,22,124,42,33,4.34,5.31,15.52,6,0,12,276,199,199,10,2.77,2.65,2.65,25.28,25.28,24.44
STL,2013,STL,STL,Team Level,all,82,0.53,0.53,0.53,300122,2441.43,210.85,167.3,558.4,78.66,1383.04,1030.74,205.04,212.45,206.64,2403,1026,1192,4621,239,125,29,549,77,1121,1318,2164,3190,387,876,2536,1839,544,350,2650,599,180,76.31,70.77,63.77,76,84,79,4665.52,3429,3457.02,216,36.82,25.49,27.38,220.29,222.05,217.95,2194.85,190.39,148.53,497.73,70.47,1220.27,906.62,184.22,190,183.86,2163,871,1121,4155,188,133,28,499,75,963,1176,1975,2846,379,870,2354,1780,502,531,2324,539,171,64.66,64.54,61.19,64,66,58,4124.66,3034,3022.33,336,32.94,29.44,30.19,193.14,192.9,189.21
STL,2013,STL,STL,Team Level,5on5,82,0.54,0.53,0.54,235884,1892.68,141.84,124.27,448.26,60.91,1071.74,800.99,138.75,143.43,140.35,1846,802,901,3549,158,92,21,443,57,854,1044,1688,2490,324,738,1885,1698,435,271,2089,464,95,60.56,55.14,26.12,62,67,29,3593.52,2648,2676.02,170,25.52,18.58,19.84,147.51,149.26,147.4,1651.59,122.08,105.59,389.27,52.82,913.31,700.92,118.77,121.7,118.41,1640,644,845,3129,128,98,21,404,54,698,902,1512,2156,328,756,1754,1616,397,424,1801,394,89,50.78,46.92,24.38,53,54,21,3098.66,2284,2272.32,287,21.76,20.5,21.1,122.74,122.49,120.93
STL,2013,STL,STL,Team Level,4on5,82,0.11,0.13,0.15,28223,61.77,4.62,2.7,8.04,1.74,18.71,53.17,4.62,4.62,4.62,68,21,15,104,6,0,0,8,2,13,60,62,83,18,42,241,62,68,32,73,12,4,2,1.51,1.12,1,3,2,104,89,89,32,0.63,0,0,5.25,5.25,5.24,349.7,37.89,30.66,74.17,11.77,217.35,117.16,36.14,37.89,36.14,329,160,184,673,36,27,5,61,15,185,165,293,453,23,55,247,37,25,54,358,90,41,8.17,10.59,19.13,4,11,21,673,489,489,9,7.87,5.98,6.13,39.63,39.63,38.34
STL,2013,STL,STL,Team Level,5on4,82,0.89,0.9,0.89,25539,344.3,41.12,30.93,73.78,11.32,218.72,116.13,39.58,41.12,39.58,347,145,214,706,49,25,6,71,14,195,138,298,443,28,62,253,42,14,33,372,69,51,9.33,7.92,23.87,9,9,31,706,492,492,7,8.01,4.58,5.21,43.92,43.92,42.7,46.16,5.25,2.39,6.2,1.34,13.26,33.55,5.16,5.25,5.16,47,15,15,77,6,1,1,4,2,11,38,41,56,14,31,208,85,54,31,41,13,8,1.38,1.72,2.16,1,1,4,77,62,62,30,0.55,0.3,0.3,5.5,5.5,5.49
NSH,2013,NSH,NSH,Team Level,other,82,0.52,0.5,0.54,8942,127.75,20.24,9.28,24.53,4.25,68.29,48.4,19.04,20.24,19.04,122,53,45,220,19,8,2,16,2,79,51,103,156,1,2,115,38,21,17,105,46,24,3.71,6.04,10.49,4,3,12,220,175,175,8,2.55,2.7,2.7,20.09,20.09,19.39,107.53,18.89,7.26,20.17,3.45,61.65,39.59,17.88,18.89,17.88,104,47,71,222,17,1,0,25,5,58,45,87,134,2,4,111,28,25,23,88,44,19,3.23,5.66,9.99,2,9,6,222,151,151,15,2.08,0.18,0.19,20.77,20.77,19.66
NSH,2013,NSH,NSH,Team Level,all,82,0.51,0.48,0.49,299394,2348.73,203.4,157.81,533.43,73.77,1296.58,976.04,197.22,203.83,197.64,2382,859,999,4240,214,150,42,503,83,1046,1245,2168,3027,298,718,2586,1611,556,618,2489,575,177,72.62,69.35,61.41,65,72,77,4230.32,3241,3242.6,361,34.48,32.01,32.43,205.44,205.69,202.12,2381.46,194.7,158.19,541.29,76.4,1353.41,1002,188.76,195.35,189.41,2370,956,1230,4556,233,117,31,572,79,1102,1223,2137,3093,299,719,2287,1595,623,696,2632,527,167,74.64,62.18,57.88,84,85,64,4570.99,3326,3334.62,415,34.45,26.71,27.83,201.33,202.03,197.82
NSH,2013,NSH,NSH,Team Level,5on5,82,0.51,0.48,0.49,243834,1894.7,143.34,121.39,445.69,59.39,1036.47,795.72,140.17,143.77,140.6,1913,689,820,3422,153,115,33,435,67,812,1020,1760,2449,279,677,2049,1482,466,501,2050,445,107,60.22,53.68,29.44,54,57,42,3412.32,2602,2603.6,310,24.97,22.57,23,145.31,145.57,143.64,1917.56,135.61,119.92,452.06,61.53,1076.88,827,132.71,136.26,133.36,1915,758,970,3643,172,92,26,483,63,840,1023,1743,2501,268,652,1811,1488,526,575,2173,405,95,62.12,47.42,26.07,73,67,32,3657.99,2673,2681.62,365,24.56,20.18,20.18,139.99,140.69,138.97
NSH,2013,NSH,NSH,Team Level,4on5,82,0.05,0.08,0.09,23230,31.23,2.02,1.31,3.69,0.91,8.47,30.61,2.02,2.02,2.02,36,11,10,57,2,0,0,5,2,8,30,34,45,6,12,212,64,50,41,38,8,1,0.82,0.99,0.21,1,1,0,57,47,47,40,0.31,0,0,2.33,2.33,2.33,320.54,37.46,29.56,64.26,10.4,205.11,104.21,35.48,37.46,35.48,311,140,176,627,44,23,5,61,10,199,114,267,407,17,36,202,20,22,72,327,76,48,8.1,8.85,20.51,9,9,26,627,451,451,10,7.48,6.13,7.25,37.7,37.7,36.33
NSH,2013,NSH,NSH,Team Level,5on4,82,0.93,0.89,0.89,23388,295.04,37.79,25.81,59.51,9.23,183.35,101.31,35.99,37.79,35.99,311,106,124,541,40,27,7,47,12,147,144,271,377,12,27,210,27,19,59,296,76,45,7.87,8.65,21.27,6,11,23,541,417,417,3,6.65,6.73,6.73,37.7,37.7,36.75,35.82,2.75,1.45,4.8,1.02,9.78,31.19,2.69,2.75,2.69,40,11,13,64,0,1,0,3,1,5,41,40,51,12,27,163,59,50,26,44,2,5,1.18,0.26,1.31,0,0,0,64,51,51,25,0.34,0.21,0.21,2.87,2.87,2.87
BOS,2013,BOS,BOS,Team Level,other,82,0.57,0.47,0.46,8844,120.75,24.44,7.38,23.02,3.75,62.25,48.16,23.89,24.44,23.89,126,43,55,224,26,0,0,24,7,55,57,100,143,4,8,135,43,18,17,96,44,29,3.17,5.19,16.08,4,4,18,224,169,169,11,2.04,0,0,26.47,26.47,25.88,141.33,18.73,10.24,28.6,5,81.64,51.79,17.76,18.73,17.76,143,53,53,249,13,8,2,39,2,78,56,130,183,7,14,124,38,18,25,128,47,21,4.78,6.15,7.79,2,7,4,249,196,196,10,2.91,2.88,2.27,19.37,19.37,18.74
BOS,2013,BOS,BOS,Team Level,all,82,0.55,0.53,0.53,298729,2573.6,237.78,169.1,588.1,85.01,1425.27,1094.74,229.84,240.43,232.43,2613,987,1238,4838,258,122,34,709,95,1128,1288,2355,3342,341,836,2577,2008,552,608,2707,677,216,76.89,80.76,80.12,84,88,86,4936.87,3600,3664.89,274,36.98,28.05,30.13,244.62,247.35,241.14,2341.38,193.13,155.67,541.14,75.98,1288.58,972.48,187.89,191.38,186.21,2385,842,1051,4278,171,141,31,616,71,943,1285,2214,3056,302,767,2418,2057,598,711,2475,589,163,69.26,71.24,52.63,58,49,64,4207.79,3227,3185.03,360,34.44,29.62,30.25,197.32,195.8,192.32
BOS,2013,BOS,BOS,Team Level,5on5,82,0.54,0.54,0.53,243887,2058.34,160.48,130.13,491.22,68.34,1145.4,878.44,156.95,163.13,159.54,2069,805,1002,3876,176,100,26,600,72,881,1045,1893,2698,308,768,1981,1824,476,503,2244,513,117,65.98,61.25,33.25,71,70,35,3974.87,2874,2938.89,235,26.74,21.74,23.46,163.76,166.49,164.47,1828.92,135.11,113.68,437.68,58.8,992.4,774.33,131.99,133.34,130.3,1850,662,811,3323,112,100,22,490,57,718,1035,1738,2400,268,701,1881,1885,511,586,1972,444,96,56.08,53.28,25.74,47,31,34,3252.79,2512,2470.03,307,23.36,19.68,20.02,138.43,136.93,135.1
BOS,2013,BOS,BOS,Team Level,4on5,82,0.15,0.15,0.17,24849,63.05,6.41,3,7.26,1.79,16.28,62.27,6.38,6.41,6.38,78,19,16,113,7,2,0,7,1,14,66,71,90,16,34,238,109,43,26,65,23,9,1.16,2.89,2.35,2,3,2,113,97,97,22,0.67,0.31,0.31,6.77,6.77,6.77,329.87,34.93,29.68,69.63,10.97,202.76,111.05,33.79,34.93,33.79,340,119,178,637,40,30,6,82,10,136,161,300,419,20,38,242,51,24,67,334,83,42,7.32,9.79,17.82,8,8,24,637,459,459,11,7.69,6.51,7.41,35.22,35.22,34.2
BOS,2013,BOS,BOS,Team Level,5on4,82,0.91,0.9,0.88,21149,331.46,46.45,28.6,66.6,11.13,201.35,105.86,42.61,46.45,42.61,340,120,165,625,49,20,8,78,15,178,120,291,411,13,26,223,32,15,62,302,97,61,6.57,11.43,28.45,7,11,31,625,460,460,6,7.52,5.99,6.36,47.62,47.62,44.02,41.26,4.38,2.08,5.23,1.2,11.79,35.33,4.36,4.38,4.36,52,8,9,69,6,3,1,5,2,11,33,46,54,7,14,171,83,45,33,41,15,4,1.09,2.01,1.28,1,3,2,69,60,60,32,0.47,0.55,0.55,4.3,4.3,4.29
EDM,2013,EDM,EDM,Team Level,other,82,0.47,0.52,0.51,12713,170.03,27.52,11.87,33.39,5.72,92.48,61.14,26.06,27.52,26.06,177,57,80,314,28,13,1,33,6,74,80,149,206,15,32,148,45,38,44,131,69,34,4.82,8.88,13.83,7,10,11,314,234,234,22,3.39,3.61,3.95,26.82,26.82,25.79,159.41,30.6,10.8,31.48,5.21,80.46,63.7,28.34,30.6,28.34,153,73,65,291,35,13,3,26,4,68,80,118,191,14,28,179,55,31,32,126,58,42,4.36,6.72,19.53,6,11,18,291,226,226,23,3.05,3.88,3.88,29.52,29.52,27.7
EDM,2013,EDM,EDM,Team Level,all,82,0.45,0.45,0.44,298914,2182,207.37,150.78,488.07,70.03,1207.25,892.57,199.69,206.12,198.49,2209,837,1055,4101,199,152,32,489,69,1010,1127,2010,2847,366,856,2395,1751,578,969,2217,643,186,69.66,77.57,60.15,54,85,60,4046.26,3046,3013.99,651,33.5,33.12,33.38,205.48,204.37,199.83,2702.04,252.67,186.59,616.84,88.15,1516.12,1127.75,242.95,255.67,245.83,2696,1137,1252,5085,267,202,43,599,86,1278,1401,2429,3566,362,840,2491,1863,625,749,2888,709,236,84.73,85.04,82.9,92,90,85,5172.65,3833,3891.59,454,41.26,43.21,45.04,245.76,248.6,242.56
EDM,2013,EDM,EDM,Team Level,5on5,82,0.45,0.44,0.44,234221,1643,136.4,107.26,381.6,52.6,904.19,692.63,132.77,135.15,131.58,1652,647,807,3106,128,104,23,380,51,767,869,1524,2171,316,751,1814,1588,448,763,1755,447,97,56.25,53.59,26.57,41,58,29,3051.26,2299,2266.99,547,22.11,22.12,22.18,134.63,133.53,131.56,2051.79,168.42,134.82,485.82,66.89,1149.28,870.32,163.16,171.42,166.05,2055,857,990,3902,179,148,29,483,66,964,1072,1876,2733,308,729,1824,1704,498,602,2240,536,136,67.68,64.23,36.52,76,66,37,3989.65,2912,2970.59,380,27.71,29.46,30.42,163.16,166,163.24
EDM,2013,EDM,EDM,Team Level,4on5,82,0.07,0.08,0.09,26437,44.38,3.63,2,6,1.3,13.8,35.27,3.6,3.63,3.6,47,15,9,71,3,0,0,6,2,8,43,44,59,15,30,201,92,57,75,47,13,2,1.4,1.63,0.6,2,0,1,71,62,62,72,0.45,0,0.04,4.05,4.05,4.02,424.36,47.1,37.82,91,14.08,266.48,142.79,44.92,47.1,44.92,415,188,185,788,42,39,11,84,13,236,189,373,561,23,44,268,26,28,63,461,90,52,10.99,10.8,25.3,6,8,28,788,603,603,2,9.77,9.77,10.63,45.97,45.97,44.54
EDM,2013,EDM,EDM,Team Level,5on4,82,0.86,0.85,0.83,25543,324.6,39.83,29.66,67.08,10.4,196.77,103.52,37.25,39.83,37.25,333,118,159,610,40,35,8,70,10,161,135,293,411,20,43,232,26,35,87,284,114,53,7.21,13.47,19.15,4,17,19,610,451,451,10,7.56,7.39,7.21,39.97,39.97,38.45,66.49,6.56,3.15,8.55,1.97,19.91,50.93,6.53,6.56,6.53,73,19,12,104,11,2,0,6,3,10,60,62,81,17,39,220,78,68,52,61,25,6,1.71,3.3,1.56,4,5,2,104,92,92,49,0.72,0.11,0.11,7.11,7.11,7.08
N.J,2013,N.J,N.J,Team Level,other,82,0.55,0.52,0.52,8923,128.51,23.31,8.54,23.47,4.25,68.01,45.41,22.15,23.31,22.15,137,36,51,224,26,9,4,27,2,64,45,111,147,7,14,131,34,16,24,101,38,34,3.9,4.49,14.91,5,6,15,224,173,173,9,2.5,3.41,3.87,21.94,21.94,21.33,112.26,19.06,6.98,21.6,3.52,58.59,47.3,18.77,19.06,18.77,119,39,46,204,25,3,0,20,4,48,58,94,133,8,18,123,49,22,28,93,43,22,3.25,5.71,10.11,2,9,14,204,158,158,9,1.91,0.9,0.9,20,20,19.68
N.J,2013,N.J,N.J,Team Level,all,82,0.53,0.53,0.52,300878,2161.69,202.33,147.53,481.46,69.9,1229.92,900.85,197.01,203.69,198.31,2200,832,1013,4045,197,133,35,500,61,956,1185,2003,2835,286,604,2174,1568,465,552,2250,611,171,69.56,72.92,59.84,65,63,69,4068.26,3032,3049.28,268,32.23,32.56,35.12,199.43,200.26,197.26,2021.36,177.21,135.34,451.56,64.82,1112.95,857.19,172.23,177.34,172.4,2089,711,849,3649,195,115,30,416,80,831,1163,1894,2605,268,582,2450,1899,531,580,2120,530,150,61.71,63.89,51.61,73,58,64,3644.1,2800,2802.02,317,29.66,26.71,27.57,179.23,179.56,176.85
N.J,2013,N.J,N.J,Team Level,5on5,82,0.56,0.54,0.54,242001,1718.08,144.8,114,396.94,55.23,980.47,720.56,141.62,146.16,142.92,1722,690,826,3238,123,104,21,409,50,766,960,1599,2289,257,546,1644,1440,371,426,1817,498,97,56.96,59.58,28.27,51,44,28,3261.26,2412,2429.29,223,23.39,22.78,23.55,144.63,145.46,143.7,1512,115.32,93.95,353.76,48.3,828.69,652.98,112.59,115.45,112.75,1569,524,623,2716,135,71,22,327,60,608,892,1434,1958,231,504,1874,1732,405,458,1630,383,80,47.85,45.88,21.58,63,42,30,2711.1,2093,2095.02,270,19.29,16.03,17.09,117.52,117.85,116.65
N.J,2013,N.J,N.J,Team Level,4on5,82,0.1,0.12,0.13,26867,48.61,4.25,2.12,6.23,1.44,13.32,42.63,4.24,4.25,4.24,54,16,14,84,7,1,0,2,1,10,49,47,63,8,16,203,67,66,31,50,16,4,1.52,1.82,0.91,4,2,1,84,70,70,28,0.48,0.05,0.05,4.69,4.69,4.68,337.39,36.92,31.55,68.28,11.32,208.51,110.41,35.1,36.92,35.1,336,131,168,635,31,38,8,61,14,163,160,305,436,16,32,243,44,26,64,339,87,41,8.69,10.35,17.88,6,7,18,635,467,467,8,7.82,9.07,8.87,35.87,35.87,34.72
N.J,2013,N.J,N.J,Team Level,5on4,82,0.84,0.84,0.82,23087,266.49,29.96,22.87,54.83,8.98,168.12,92.24,28.99,29.96,28.99,287,90,122,499,41,19,10,62,8,116,131,246,336,14,28,196,27,12,71,282,59,36,7.18,7.03,15.75,5,11,25,499,377,377,8,5.85,6.32,7.65,28.17,28.17,27.55,59.71,5.91,2.86,7.9,1.69,17.14,46.5,5.77,5.91,5.77,65,17,12,94,4,3,0,8,2,12,53,61,78,13,28,210,74,78,30,58,17,7,1.92,1.95,2.03,2,0,2,94,82,82,30,0.65,0.71,0.71,5.84,5.84,5.79
CBJ,2013,CBJ,CBJ,Team Level,other,82,0.51,0.52,0.52,10740,152.09,23.41,11.05,30.1,5.28,84.02,59.13,22.2,23.41,22.2,142,71,63,276,23,9,2,20,5,81,75,119,190,8,16,158,58,12,23,141,43,29,4.59,5.45,13.38,6,3,14,276,213,213,8,3.08,2.57,2.58,23.91,23.91,22.88,141.91,22.53,10.08,27.26,4.54,80.9,52.69,21.66,22.53,21.66,159,39,59,257,26,11,6,20,3,82,56,133,172,11,22,130,49,19,17,134,34,30,4.77,4.08,13.67,4,6,16,257,198,198,5,2.88,3.12,3.12,22.29,22.29,21.67
CBJ,2013,CBJ,CBJ,Team Level,all,82,0.5,0.5,0.5,298605,2385.69,195.97,165.7,544.31,77.35,1360.02,992.65,190.14,197.74,191.88,2431,905,1109,4445,225,139,38,365,100,1288,1219,2206,3111,356,832,2487,2609,487,449,2655,517,164,73.28,63.56,59.14,76,71,78,4481.75,3336,3364.42,226,36.59,32.18,32.93,199.62,201.38,197.64,2384.88,194.96,160.15,549.93,77.59,1366.75,993.62,188.5,193.89,187.48,2524,819,1081,4424,214,154,50,456,86,1232,1201,2310,3129,348,826,2337,1944,425,529,2662,510,171,70.07,60.87,64.01,77,64,73,4388.95,3343,3321.57,272,35.57,35.69,36.54,193.99,193,188.39
CBJ,2013,CBJ,CBJ,Team Level,5on5,82,0.51,0.5,0.5,234576,1786.68,127.88,116.46,425.1,57.26,1009.16,753.14,125.2,129.64,126.94,1837,652,860,3349,148,87,23,299,67,957,931,1689,2341,313,736,1857,2380,392,345,2022,381,86,57.03,46.61,24.24,58,52,38,3385.75,2489,2517.42,193,23.94,19.42,20.16,131.66,133.42,131.87,1795.32,123.5,112.8,433.2,58.42,1016.47,769.61,120.42,122.42,119.4,1886,628,848,3362,136,107,31,372,63,898,938,1750,2378,293,696,1705,1744,351,427,2053,378,83,54.53,44.6,24.37,62,44,30,3326.95,2514,2492.57,238,23.08,23.52,24.64,121.94,120.94,119.22
CBJ,2013,CBJ,CBJ,Team Level,4on5,82,0.14,0.13,0.14,27092,65.91,7.45,3.36,8.66,1.89,18.04,50.59,7.22,7.45,7.22,73,17,17,107,8,5,1,4,6,15,52,65,82,12,27,214,116,66,25,60,16,14,1.32,2.11,4.02,1,2,5,107,90,90,21,0.79,1.48,1.48,6.75,6.75,6.73,405.58,45.49,35.4,83.77,13.33,257.18,135.83,43.09,45.49,43.09,427,144,158,729,45,33,12,60,19,236,178,382,526,24,57,294,46,16,65,429,89,53,9.76,10.93,24.8,6,13,26,729,571,571,11,9.16,8.43,8.17,46.47,46.47,44.25
CBJ,2013,CBJ,CBJ,Team Level,5on4,82,0.92,0.9,0.9,26197,381.01,37.23,34.83,80.45,12.9,248.8,129.78,35.52,37.23,35.52,379,165,169,713,46,38,12,42,22,235,161,333,498,23,53,258,55,17,56,432,77,35,10.33,9.4,17.5,11,14,21,713,544,544,4,8.79,8.71,8.71,37.3,37.3,36.15,42.06,3.45,1.86,5.7,1.29,12.2,35.49,3.33,3.45,3.33,52,8,16,76,7,3,1,4,1,16,29,45,53,20,51,208,105,39,20,46,9,5,1.01,1.27,1.18,5,1,1,76,60,60,18,0.45,0.61,0.61,3.28,3.28,3.24
NYI,2013,NYI,NYI,Team Level,other,82,0.56,0.49,0.51,11067,161.36,29.43,11.44,30.96,5.66,87.4,60.12,28.16,29.43,28.16,164,61,67,292,26,10,3,34,5,73,77,138,199,8,19,139,40,34,37,121,67,37,4.47,8.52,16.45,7,7,12,292,225,225,18,3.17,2.12,2.12,30.48,30.48,29.42,152.99,23.53,10.02,30.34,5.08,78.73,65.37,23,23.53,23,156,58,91,305,26,4,1,31,5,75,73,130,188,13,29,164,49,28,26,141,43,30,4.57,5.18,13.78,3,5,18,305,214,214,9,2.75,1.27,1.27,24.95,24.95,24.53
NYI,2013,NYI,NYI,Team Level,all,82,0.5,0.5,0.5,300959,2496.15,235.88,173.33,559.08,83.01,1371.51,1045.18,227.24,235.07,226.43,2537,931,1262,4730,216,164,35,617,96,1048,1327,2321,3252,354,829,2310,2092,665,743,2554,688,226,73.24,85.03,77.62,66,79,71,4694.48,3468,3446.14,364,38.27,36.24,37.56,236.59,235.5,230.59,2491.01,234.63,170.76,562.33,83.06,1380.4,1052.87,224.82,237.01,227.1,2465,1020,1242,4727,261,166,57,577,93,1039,1349,2204,3224,365,847,2586,1738,630,809,2602,672,211,75.84,80.21,78.58,73,92,96,4777.11,3485,3516.58,416,37.44,41.04,42.09,229.92,231.86,226.13
NYI,2013,NYI,NYI,Team Level,5on5,82,0.5,0.5,0.49,239980,1896.87,152.85,123.7,446.4,63.13,1045.46,807.47,148.43,152.02,147.62,1935,704,984,3623,142,123,28,486,73,789,1026,1793,2497,319,753,1766,1958,532,608,2016,503,120,58.01,61.58,33.25,49,60,33,3587.48,2639,2617.14,306,25.46,26.1,26.93,151.37,150.27,148.35,1948.91,155.3,128.3,457.07,64.59,1079.84,832.9,150.78,157.66,153.07,1921,797,975,3693,171,130,41,465,76,784,1092,1750,2547,308,731,1927,1579,528,641,2102,506,110,62.19,59.9,33.2,58,70,43,3743.11,2718,2749.58,348,26.37,29.86,30.38,151.28,153.22,151.14
